Student Roll Number, Electives Allotted 
AE15B001,CS7015$outside,AS5711$inside,CS2300A$outside,MA5741$outside,GN6107$outside
AE15B002,AS4600$inside
AE15B003,AS4600$inside,GN5001$outside,MS3710$outside,AM5050$outside,HS3031$outside,HS4290$outside
AE15B004
AE15B005,AS5711$inside,HS3007$outside
AE15B006,MS3510$outside,HS4300$outside,AS5711$inside,AS4600$inside,GN6107$outside
AE15B007,AS4600$inside,HS4002$outside
AE15B008,AS4600$inside,AS5570$inside,HS3420$outside,MS3610$outside,GN6101$outside,AS5420$inside
AE15B009,GN6107$outside,AS5370$inside,HS3420$outside,AS4600$inside
AE15B010,AS5470$inside,AS5545$inside,AS5711$inside,AS5570$inside,HS4350$outside
AE15B011,AS5925$inside,HS2050$outside,AS5711$inside,AS6020$inside,GN6101$outside,AS5420$inside
AE15B012,AS5711$inside,AS5420$inside,MS3610$outside,HS3420$outside,MS6010$outside,GN6101$outside
AE15B013,AS5711$inside,HS3007$outside,GN6106$outside,AS5610$inside,MS3610$outside,MS6010$outside
AE15B014,AS5420$inside,ED5011$outside,AS6020$inside
AE15B015,AS5711$inside,MS3610$outside,HS3031$outside
AE15B016,AS5711$inside,CS2700A$outside,HS3031$outside
AE15B017
AE15B018,HS3007$outside,MS3610$outside,AS5610$inside,AS5711$inside,MS6010$outside
AE15B019,AS4600$inside,AS5100$inside,AM5650$outside,AS5610$inside,HS2050$outside,AS5320$inside
AE15B020,AS6020$inside,MA5540$outside,HS2030$outside,AS5711$inside,AS5420$inside,GN6101$outside
AE15B021,AS5711$inside,CS2700A$outside,HS3031$outside
AE15B022,AS5545$inside,MA5540$outside,GN6101$outside,HS3007$outside
AE15B023,AS5545$inside,MA5540$outside,HS2030$outside,AS6020$inside,GN6101$outside
AE15B024
AE15B025,MS3510$outside,AS5925$inside,AS5570$inside
AE15B026,CH5120$outside,MA5540$outside,AS5545$inside
AE15B027
AE15B028
AE15B029,HS3007$outside,GN5001$outside,AS5711$inside,AS4600$inside
AE15B030,HS1110$outside,HS2030$outside,AM5650$outside,AS5880$inside,GN6106$outside
AE15B031,AS5550$inside,AS5320$inside,HS3031$outside,CE1010$outside,AS5570$inside,HS4002$outside
AE15B032,AS5711$inside,CS2700A$outside,HS3031$outside
AE15B033,AS5711$inside,MS4110$outside,GN5001$outside,HS4300$outside,AS5470$inside,AS5570$inside
AE15B034
AE15B035,CH5350$outside,MS3510$outside,GN5001$outside,MS4100$outside,MS3610$outside
AE15B036,HS1090$outside,AS5470$inside,AM5650$outside,AS5545$inside
AE15B037,CS7015$outside,ID5030$outside,ID6040$outside,AM5640$outside
AE15B038,MS3610$outside,HS4001$outside,AS5711$inside,AS4600$inside,MS6010$outside
AE15B039,ID5030$outside,HS2030$outside,CH5350$outside
AE15B040,CH5350$outside,ID5030$outside,HS4001$outside,AS5570$inside
AE15B041
AE15B042,CS2700A$outside,HS4010$outside,AS5711$inside,MS3610$outside
AE15B043,AS5570$inside,HS4001$outside,AS5711$inside,AS5550$inside
AE15B044,AS5711$inside,HS3420$outside,AS5550$inside,AS5570$inside,AS5100$inside
AE15B045,CS2700A$outside,ID5030$outside,AS5711$inside,HS3420$outside
AE15B046,BT6270$outside,AM6516$outside,BT3072$outside,AS5610$inside,HS2050$outside
AE15B047
AE15B048
AE15B049
AE15B050,AS5711$inside,AS5610$inside,MS3610$outside,HS2050$outside,AM5011$outside
AE15B051,CS6023$outside,CS3700$outside,HS3007$outside,ED5315$outside
AE15B052,GN5001$outside
AE15B053,AS5570$inside,EE5204$outside,AS5925$inside,HS4001$outside
AE15B054
AE15B055,MS4110$outside,AS5711$inside,HS3031$outside
AE15B056,CH5170$outside,CH5350$outside,HS4001$outside
AE15B057
AE15B058,HS4001$outside,MS3610$outside
AE15B059,HS4001$outside,AS5320$inside,AS5470$inside,AS5420$inside
AE16B001,MA2031$outside,AS5420$inside
AE16B002,MA5310$outside
AE16B003,MS3510$outside
AE16B004,AS5610$inside,MA2031$outside
AE16B005,MA2040$outside,AS5570$inside
AE16B006,MA2040$outside,AS5420$inside
AE16B007,AS5370$inside
AE16B008,PH3500$outside,MA2031$outside
AE16B009,MA2031$outside,AM5450$outside
AE16B010,AS5420$inside,MA2031$outside
AE16B011,MA2130$outside,AS5570$inside
AE16B012,MA2040$outside
AE16B013,MA2130$outside,AS5570$inside
AE16B014
AE16B015,MA2040$outside
AE16B016,MA2130$outside,PH3500$outside
AE16B017,AS5570$inside,MA2031$outside,AS5550$inside
AE16B018,MA5440$outside,MA2130$outside
AE16B019,AS6020$inside
AE16B020,AS5420$inside
AE16B021,AS5470$inside,MA2031$outside
AE16B022,ED2130$outside,AS5711$inside
AE16B023,HS4571$outside,GN6101$outside,ED2130$outside
AE16B024,AS5370$inside,MA2031$outside
AE16B025,MA2040$outside,AS5420$inside
AE16B026,MA2031$outside,AS5570$inside
AE16B027
AE16B028,AS5711$inside
AE16B029,AS5550$inside,MA2031$outside,AS5570$inside
AE16B030,MA2031$outside,AS5420$inside
AE16B031,MA2031$outside,AS5570$inside,AS5550$inside
AE16B032,ME3126$outside
AE16B033
AE16B034,AS5420$inside
AE16B035,MA2031$outside,AS5420$inside
AE16B036,AS5711$inside,MA2031$outside
AE16B037,HS4031$outside
AE16B038,MA2031$outside,AS5420$inside
AE16B039,MA5890$outside,AS5420$inside,AS5470$inside
AE16B040,MA2130$outside,AS5570$inside
AE16B041,AS5420$inside
AE16B042,MA2040$outside
AE16B043,AS5420$inside
AE16B044,MA2031$outside,AS5420$inside
AE16B045,AS5610$inside,MA2031$outside
AE16B046,MA2031$outside,AS5420$inside
AE16B102,AS5420$inside
AE16B103,MA2031$outside,MS3510$outside
AE16B104,ID5030$outside
AE16B105,MA2031$outside
AE16B106,MA2031$outside,AS5711$inside
AE16B107,MA2040$outside,AS5420$inside
AE16B108,MA2031$outside,HS3002C$outside
AE16B109,MA2031$outside,AS5711$inside
AE16B110,MA2040$outside,ED5315$outside,AS5550$inside
AE16B111,MA2031$outside
AE16B112,MA2031$outside
AE16B113,MA2031$outside,AS5570$inside
AE16B114,MA2031$outside,AS5550$inside,AS5420$inside
AE16B115,MA2040$outside
AE17B001
AE17B003
AE17B004,HS3002A$outside
AE17B005,ID5030$outside
AE17B006,HS1090$outside,ME2201$outside
AE17B007,HS3002$outside,ME2201$outside
AE17B008,HS1090$outside,ME2201$outside
AE17B009,HS3002$outside
AE17B010,HS3002A$outside
AE17B011,ID5030$outside,HS3002A$outside
AE17B012,HS1090$outside,ME2201$outside
AE17B013,HS3002$outside
AE17B014,HS4571$outside
AE17B015,HS3002A$outside
AE17B016,HS3002$outside
AE17B017,HS5920$outside
AE17B018,HS3002C$outside,ME2201$outside
AE17B019,HS3002$outside
AE17B020,HS1090$outside
AE17B021
AE17B022,HS1090$outside,AS5610$inside
AE17B023
AE17B024,HS3002$outside
AE17B025,HS1090$outside
AE17B026,HS3002A$outside
AE17B027,HS3002C$outside,MS3510$outside
AE17B028,BT3051$outside
AE17B029,HS3002$outside
AE17B030,HS1110$outside
AE17B031,HS3002A$outside
AE17B032
AE17B033
AE17B034,HS3002A$outside,ID6040$outside
AE17B035
AE17B036,HS1090$outside
AE17B037,HS4290$outside
AE17B038,HS3002$outside
AE17B039,HS3002$outside
AE17B040
AE17B041
AE17B042,HS3002$outside
AE17B043,HS3002$outside
AE17B044,HS1090$outside
AE17B045,HS3002$outside
AE17B046
AE17B101,HS3002$outside
AE17B102,HS1090$outside
AE17B103,HS3002$outside
AE17B104,HS3002$outside
AE17B105,HS1090$outside
AE17B106,HS5920$outside
AE17B107,HS1090$outside
AE17B108
AE17B109,HS3002A$outside,GN6106$outside
AE17B110,HS3002$outside
AE17B111,HS3002$outside
AE17B112,HS3002$outside
AE17B113,HS3002A$outside,GN6101$outside
BE15B001
BE15B003
BE15B004,CS7015$outside,CH5350$outside,CS6023$outside,ED6001$outside
BE15B005,BT5012$outside,BT5011$outside,BT6320$outside,BT5420$outside,BT5230$outside,CH5016$outside
BE15B006,BT5051$outside,BT2012$outside,BT5011$outside
BE15B007,BT2062$outside,HS3007$outside,BT6270$outside,BT2012$outside,ED6001$outside
BE15B008,BT2062$outside
BE15B009,AM6516$outside,BT5011$outside,BT5130$outside,BT3230$outside,AM5010$outside,AM5050$outside
BE15B010
BE15B011,HS1090$outside,HS4300$outside,BT5011$outside,MS3610$outside
BE15B012,BT6270$outside,HS4210$outside
BE15B013,CH5016$outside,BT2012$outside,BT6320$outside,BT5012$outside
BE15B014,BT6230$outside,HS4002$outside,BT5012$outside,BT5170$outside,BT3032$outside,BT2062$outside
BE15B015,MS3510$outside,MS3520$outside,BT6320$outside,MS6010$outside
BE15B016
BE15B017,HS4350$outside,BT6270$outside,BT5012$outside,BT6320$outside,BT2062$outside
BE15B018,BT3072$outside,BT5370$outside,BT5130$outside,HS2050$outside,BT6230$outside
BE15B019,BT5012$outside,BT6270$outside,BT6320$outside,BT5130$outside
BE15B021,BT6320$outside,BT1022$outside
BE15B022,BT6270$outside,ME5201$outside,AM6516$outside
BE15B023,CS7015$outside,HS4001$outside,BT6270$outside,CH5350$outside,GN6101$outside
BE15B024
BE15B025,MS3520$outside,BT5012$outside,HS4300$outside
BE15B026,BT5012$outside,BT5011$outside,MS4100$outside,MS3610$outside
BE15B027
BE15B028,CH5120$outside,BT5012$outside,CH5016$outside,BT6320$outside
BE15B029,BT6270$outside,BT5230$outside,GN6107$outside
BE15B030,BT2062$outside,BT5012$outside,BT5011$outside,BT3230$outside,MS6010$outside
BE15B031,BT5051$outside,BT5011$outside,BT3230$outside,BT5071$outside
BE15B032,BT6270$outside,BT5130$outside,BT6320$outside,HS2050$outside
BE16B001,BT3051$outside,BT3032$outside,BT5071$outside
BE16B002,BT3032$outside,MS6010$outside
BE16B003,BT5071$outside,BT5370$outside
BE16B004,HS3002$outside
BE16B005,GN6101$outside
BE16B006,BT3032$outside,HS4290$outside
BE16B007,MA5890$outside,BT3032$outside
BE16B008,BT3072$outside,ED5040$outside
BE16B009,HS3002$outside,PH2170$outside
BE16B010,ED5040$outside
BE16B011,BT3051$outside
BE16B012
BE16B013
BE16B014,BT3051$outside,BT3032$outside,MS6010$outside
BE16B015,BT3051$outside,BT3032$outside,BT5071$outside
BE16B016,BT3032$outside,MS6010$outside
BE16B017,BT3051$outside,MA5310$outside,BT3032$outside
BE16B018
BE16B019,ED5040$outside
BE16B020,GN5001$outside,HS3002A$outside
BE16B021,MS3610$outside,BT3230$outside,BT3072$outside
BE16B022,GN5001$outside,HS3002A$outside
BE16B023,BT5071$outside,BT3032$outside
BE16B024
BE16B025,GN5001$outside,EP2110$outside
BE16B026,ED5040$outside,BT3072$outside,BT1022$outside
BE16B027
BE16B028
BE16B029,BT3051$outside
BE16B030
BE16B031,HS4571$outside
BE16B032
BE16B033,GN6106$outside
BE16B034,BT3032$outside,BT3072$outside
BE16B035,BT3051$outside,BT3032$outside
BE16B036,BT3051$outside,BT3032$outside,BT3072$outside
BE17B001,HS3002$outside
BE17B002,HS5920$outside,MA2031$outside
BE17B003,MA2031$outside
BE17B004,MA2020$outside
BE17B005,MA2031$outside,HS5920$outside
BE17B006,BT2012$outside,MA2020$outside
BE17B007,BT2012$outside
BE17B008
BE17B009,MA2020$outside,BT2012$outside
BE17B010,HS5920$outside,MA2020$outside
BE17B011,BT2012$outside,MA2031$outside
BE17B012,MA2031$outside,HS3002A$outside
BE17B013,MA2031$outside,HS3002C$outside
BE17B014,MA2031$outside,HS4290$outside
BE17B015,MA2031$outside,HS3002A$outside
BE17B016
BE17B017
BE17B018,MA2031$outside,HS4002$outside
BE17B019,MA2020$outside
BE17B020,HS3002C$outside,MA2020$outside
BE17B021,MA2031$outside,HS3002C$outside
BE17B022,MA2040$outside,HS4002$outside
BE17B023,MA2031$outside,HS4290$outside
BE17B024,HS3002$outside,MA2031$outside
BE17B025,MA2020$outside,HS4290$outside
BE17B026,BT2012$outside,MA2020$outside
BE17B027,MA2020$outside,HS4002$outside
BE17B028,MA2020$outside,HS5920$outside
BE17B029
BE17B030,MA2020$outside,HS3002A$outside
BE17B031
BE17B032,BT2012$outside,MA2031$outside
BE17B033,MA2040$outside,HS4031$outside
BE17B034,MA2130$outside,HS4571$outside
BE17B036,BT2012$outside,MA2020$outside
BE17B037,HS3002C$outside,MA2130$outside
BE17B038,BT2012$outside,MA2031$outside
BS15B001
BS15B002,BT3230$outside,BT5012$outside
BS15B003,HS5920$outside,CE2080$outside,BT5012$outside
BS15B004,HS2050$outside
BS15B005,AM5630$outside,ME5201$outside
BS15B006,MA2020$outside,HS4001$outside,BT6270$outside
BS15B007,MS3510$outside,HS5920$outside,MS3610$outside,MS4100$outside,BT5012$outside
BS15B008,CS7015$outside,MS6010$outside,MS4100$outside
BS15B009
BS15B010,HS2030$outside,HS5920$outside,MS3710$outside,GN6101$outside,BT5012$outside
BS15B011,BT5012$outside,BT5051$outside,AM5024$outside,HS4002$outside
BS15B012,BT5071$outside,BT6270$outside,HS4001$outside
BS15B013,MS3710$outside,HS4001$outside,MA2020$outside
BS15B014,BT6230$outside,BT5011$outside,HS3007$outside
BS15B016
BS15B017,BT3230$outside,BT5011$outside,BT6270$outside
BS15B018,BT6230$outside,BT3230$outside,BT5012$outside,BT5170$outside
BS15B019
BS15B020,BT6230$outside,HS3007$outside
