Course ID, Total Capacity, Allotted Capacity, Students Allotted
AS5370$outside,0,0
AS5420$inside,72,23,AE15B008,AE15B011,AE15B012,AE15B014,AE15B020,AE15B059,AE16B001,AE16B006,AE16B010,AE16B020,AE16B025,AE16B030,AE16B034,AE16B035,AE16B038,AE16B039,AE16B041,AE16B043,AE16B044,AE16B046,AE16B102,AE16B107,AE16B114
AS5420$outside,8,8,ME15B003,ME15B034,ME15B036,ME15B051,ME15B069,ME15B071,ME15B125,NA15B022
AS5470$inside,72,6,AE15B010,AE15B033,AE15B036,AE15B059,AE16B021,AE16B039
AS5470$outside,8,0
AS5545$inside,72,5,AE15B010,AE15B022,AE15B023,AE15B026,AE15B036
AS5545$outside,8,4,ME15B046,ME15B069,ME15B099,ME15B110
AS5550$inside,72,8,AE15B031,AE15B043,AE15B044,AE16B017,AE16B029,AE16B031,AE16B110,AE16B114
AS5550$outside,8,0
AS5570$inside,72,18,AE15B008,AE15B010,AE15B025,AE15B031,AE15B033,AE15B040,AE15B043,AE15B044,AE15B053,AE16B005,AE16B011,AE16B013,AE16B017,AE16B026,AE16B029,AE16B031,AE16B040,AE16B113
AS5570$outside,8,5,ED15B011,ED15B056,ED16B003,ED16B020,ME15B029
AS5610$inside,72,8,AE15B013,AE15B018,AE15B019,AE15B046,AE15B050,AE16B004,AE16B045,AE17B022
AS5610$outside,8,1,ME15B046
AS5711$inside,72,27,AE15B001,AE15B005,AE15B006,AE15B010,AE15B011,AE15B012,AE15B013,AE15B015,AE15B016,AE15B018,AE15B020,AE15B021,AE15B029,AE15B032,AE15B033,AE15B038,AE15B042,AE15B043,AE15B044,AE15B045,AE15B050,AE15B055,AE16B022,AE16B028,AE16B036,AE16B106,AE16B109
AS5711$outside,8,8,ED15B011,EE15B034,EE15B049,EE15B050,ME15B055,ME15B063,ME15B073,ME15B098
AS5880$inside,72,1,AE15B030
AS5880$outside,8,0
AS5925$inside,72,3,AE15B011,AE15B025,AE15B053
AS5925$outside,8,0
AS6020$inside,72,5,AE15B011,AE15B014,AE15B020,AE15B023,AE16B019
AS6020$outside,8,0
AS6420$inside,72,0
AS6420$outside,8,0
BT1000$inside,0,0
BT1000$outside,0,0
BT1010$inside,0,0
BT1010$outside,0,0
BT1022$inside,30,0
BT1022$outside,10,10,BE15B021,BE16B026,CS15B003,CS15B022,EE15B022,EE15B031,EE15B045,EE15B046,EE15B060,ME15B039
BT2010$inside,0,0
BT2010$outside,10,5,CS15B028,CS15B029,CS15B035,CS15B040,CS17B020
BT2012$inside,30,0
BT2012$outside,20,14,BE15B006,BE15B007,BE15B013,BE17B006,BE17B007,BE17B009,BE17B011,BE17B026,BE17B032,BE17B036,BE17B038,CS15B015,MM15B002,PH16B009
BT2030$inside,0,0
BT2030$outside,10,0
BT2062$inside,30,0
BT2062$outside,10,6,BE15B007,BE15B008,BE15B014,BE15B017,BE15B030,CH15B051
BT2111$inside,0,0
BT2111$outside,0,0
BT2112$inside,0,0
BT2112$outside,0,0
BT2121$inside,0,0
BT2121$outside,0,0
BT3012$inside,0,0
BT3012$outside,10,0
BT3032$inside,30,0
BT3032$outside,30,25,BE15B014,BE16B001,BE16B002,BE16B006,BE16B007,BE16B014,BE16B015,BE16B016,BE16B017,BE16B023,BE16B034,BE16B035,BE16B036,BS16B001,BS16B005,BS16B007,BS16B014,BS16B016,BS16B018,BS16B031,BS16B032,CH15B027,EE15B004,EE15B089,ME16B025
BT3051$inside,60,0
BT3051$outside,20,20,AE17B028,BE16B001,BE16B011,BE16B014,BE16B015,BE16B017,BE16B029,BE16B035,BE16B036,BS16B014,BS16B031,CH16B004,CH16B058,CH16B059,EE15B019,EE15B075,EE16B142,ME16B123,ME16B170,NA16B116
BT3072$inside,30,0
BT3072$outside,20,10,AE15B046,BE15B018,BE16B008,BE16B021,BE16B026,BE16B034,BE16B036,CS15B040,ME15B132,NA16B005
BT3110$inside,0,0
BT3110$outside,0,0
BT3121$inside,40,0
BT3121$outside,0,0
BT3230$inside,40,0
BT3230$outside,40,23,BE15B009,BE15B030,BE15B031,BE16B021,BS15B002,BS15B017,BS15B018,BS15B024,BS15B025,BS16B003,BS16B006,BS16B008,BS16B013,BS16B017,BS16B019,BS16B023,BS16B024,BS16B026,BS16B028,BS16B029,ME15B028,ME15B042,ME15B100
BT4110$inside,20,0
BT4110$outside,0,0
BT5011$inside,40,0
BT5011$outside,20,11,BE15B005,BE15B006,BE15B009,BE15B011,BE15B026,BE15B030,BE15B031,BS15B014,BS15B017,BS15B024,BS15B025
BT5012$inside,40,0
BT5012$outside,20,19,BE15B005,BE15B013,BE15B014,BE15B017,BE15B019,BE15B025,BE15B026,BE15B028,BE15B030,BS15B002,BS15B003,BS15B007,BS15B010,BS15B011,BS15B018,BS15B024,BS15B025,BS16B005,BS16B007
BT5031$inside,20,0
BT5031$outside,20,0
BT5051$inside,40,0
BT5051$outside,20,3,BE15B006,BE15B031,BS15B011
BT5071$inside,30,0
BT5071$outside,20,7,BE15B031,BE16B001,BE16B003,BE16B015,BE16B023,BS15B012,ED15B055
BT5130$inside,15,0
BT5130$outside,15,5,BE15B009,BE15B018,BE15B019,BE15B032,BS15B028
BT5170$inside,30,0
BT5170$outside,10,2,BE15B014,BS15B018
BT5230$inside,30,0
BT5230$outside,20,2,BE15B005,BE15B029
BT5370$inside,40,0
BT5370$outside,20,2,BE15B018,BE16B003
BT5420$inside,30,0
BT5420$outside,20,1,BE15B005
BT6230$inside,30,0
BT6230$outside,20,6,BE15B014,BE15B018,BS15B014,BS15B018,BS15B020,BS15B028
BT6270$inside,40,0
BT6270$outside,40,40,AE15B046,BE15B007,BE15B012,BE15B017,BE15B019,BE15B022,BE15B023,BE15B029,BE15B032,BS15B006,BS15B012,BS15B017,BS15B022,BS15B024,BS16B030,CS15B001,CS15B010,CS15B034,CS15B041,CS15B058,CS17B115,ED15B024,EE15B025,EE15B056,EE15B088,EE15B099,EE15B125,EE15B132,EE16B050,EE16B064,EE16B065,EE16B069,EE16B073,EE16B124,EE17B104,EE17B131,EE17B139,EP15B006,ME16B156,NA15B001
BT6320$inside,30,0
BT6320$outside,20,10,BE15B005,BE15B013,BE15B015,BE15B017,BE15B019,BE15B021,BE15B028,BE15B032,BS15B022,BS15B025
BT6540$inside,40,0
BT6540$outside,0,0
CA6120$inside,10,3,CH15B031,CH15B074,CH15B078
CA6120$outside,10,0
CE1010$inside,0,0
CE1010$outside,10,3,AE15B031,ME15B013,ME15B016
CE2040$inside,0,0
CE2040$outside,10,0
CE2080$inside,10,0
CE2080$outside,10,2,BS15B003,BS15B027
CE2310$inside,0,0
CE2310$outside,10,3,CS15B024,CS15B044,CS15B047
CE3010$inside,20,0
CE3010$outside,10,0
CE3030$inside,0,0
CE3030$outside,10,1,ME16B138
CE3060$inside,0,0
CE3060$outside,10,0
CE3280$inside,60,0
CE3280$outside,0,0
CE3310$inside,50,22,CE15B044,CE15B050,CE15B099,CE16B010,CE16B011,CE16B012,CE16B015,CE16B017,CE16B018,CE16B025,CE16B026,CE16B033,CE16B039,CE16B045,CE16B047,CE16B050,CE16B052,CE16B058,CE16B062,CE16B064,CE16B117,CE16B136
CE3310$outside,10,0
CE3320$inside,50,6,CE15B005,CE15B007,CE15B008,CE15B034,CE15B055,CE15B099
CE3320$outside,10,0
CE3350$inside,0,0
CE3350$outside,10,0
CE3410$inside,10,2,CE15B038,CE15B058
CE3410$outside,10,0
CE4030$inside,0,0
CE4030$outside,10,0
CE4670$inside,50,28,CE15B001,CE15B002,CE15B011,CE15B012,CE15B019,CE15B023,CE15B030,CE15B031,CE15B033,CE15B043,CE15B044,CE15B046,CE15B050,CE15B051,CE15B054,CE15B056,CE15B057,CE15B058,CE15B059,CE15B063,CE15B069,CE15B073,CE15B086,CE15B092,CE15B093,CE15B095,CE15B101,CE16B121
CE4670$outside,10,1,ED15B016
CE4720$inside,50,8,CE15B018,CE15B019,CE15B029,CE15B037,CE15B042,CE15B059,CE15B070,CE15B079
CE4720$outside,10,0
CE4810$inside,50,13,CE15B001,CE15B002,CE15B019,CE15B023,CE15B043,CE15B046,CE15B050,CE15B054,CE15B056,CE15B057,CE15B059,CE15B063,CE15B082
CE4810$outside,10,0
CE4901$inside,50,3,CE15B053,CE15B086,CE15B100
CE4901$outside,10,0
CE5010$inside,20,11,CE15B005,CE15B007,CE15B008,CE15B010,CE15B023,CE15B034,CE15B043,CE15B046,CE15B050,CE15B056,CE15B057
CE5010$outside,10,0
CE5012$inside,50,1,CE15B088
CE5012$outside,10,0
CE5020$inside,60,18,CE15B001,CE15B002,CE15B003,CE15B007,CE15B012,CE15B013,CE15B023,CE15B024,CE15B043,CE15B046,CE15B054,CE15B056,CE15B057,CE15B063,CE15B073,CE15B074,CE15B102,CE15B103
CE5020$outside,0,0
CE5060$inside,50,3,CE15B086,CE15B092,CE15B093
CE5060$outside,10,0
CE5070$inside,15,1,CE15B047
CE5070$outside,0,0
CE5110$inside,20,3,CE15B007,CE15B009,CE15B010
CE5110$outside,10,0
CE5120$inside,10,4,CE15B012,CE15B026,CE15B027,CE15B060
CE5120$outside,5,0
CE5130$inside,40,0
CE5130$outside,0,0
CE5150$inside,50,1,CE15B064
CE5150$outside,10,0
CE5190$inside,50,0
CE5190$outside,10,1,ED16B008
CE5310$inside,50,1,CE15B105
CE5310$outside,10,0
CE5320$inside,50,1,CE15B105
CE5320$outside,10,0
CE5330$inside,50,0
CE5330$outside,10,0
CE5331$inside,50,4,CE15B005,CE15B010,CE15B030,CE15B099
CE5331$outside,10,0
CE5450$inside,50,0
CE5450$outside,10,0
CE5460$inside,50,3,CE15B079,CE15B088,CE15B104
CE5460$outside,10,0
CE5470$inside,50,3,CE15B040,CE15B071,CE15B104
CE5470$outside,10,0
CE5530$inside,50,3,CE15B008,CE15B034,CE15B077
CE5530$outside,10,0
CE5620$inside,50,15,CE15B011,CE15B027,CE15B033,CE15B040,CE15B044,CE15B051,CE15B053,CE15B055,CE15B060,CE15B078,CE15B084,CE15B085,CE15B088,CE15B096,CE15B099
CE5620$outside,10,0
CE5630$inside,50,1,CE15B078
CE5630$outside,10,0
CE5650$inside,50,6,CE15B004,CE15B007,CE15B078,CE15B089,CE15B093,CE16B039
CE5650$outside,10,0
CE5710$inside,50,7,CE15B011,CE15B030,CE15B031,CE15B033,CE15B086,CE15B093,CE15B095
CE5710$outside,10,0
CE5720$inside,50,9,CE15B011,CE15B031,CE15B033,CE15B044,CE15B055,CE15B084,CE15B086,CE15B092,CE15B093
CE5720$outside,10,0
CE5740$inside,50,1,CE15B068
CE5740$outside,10,0
CE5810$inside,50,8,CE15B024,CE15B048,CE15B065,CE15B077,CE15B089,CE15B091,CE15B103,CE16B110
CE5810$outside,10,0
CE5830$inside,50,2,CE15B077,CE15B091
CE5830$outside,10,0
CE5831$inside,50,4,CE15B065,CE15B077,CE15B089,CE15B091
CE5831$outside,10,0
CE5870$inside,20,20,CE15B003,CE15B013,CE15B015,CE15B017,CE15B018,CE15B022,CE15B028,CE15B041,CE15B047,CE15B048,CE15B049,CE15B064,CE15B070,CE15B074,CE15B075,CE15B082,CE15B084,CE15B087,CE15B102,CE15B103
CE5870$outside,5,5,CE15B027,CE15B029,CE15B060,CE15B096,ED15B042
CE5900$inside,50,7,CE15B015,CE15B030,CE15B035,CE15B052,CE15B072,CE15B089,CE15B091
CE5900$outside,10,3,EE15B079,ME15B105,ME15B129
CE5910$inside,50,3,CE15B003,CE15B064,CE15B091
CE5910$outside,10,1,ME15B105
CE5950$inside,10,9,CE15B008,CE15B027,CE15B053,CE15B060,CE15B067,CE15B075,CE15B096,CE15B101,CE15B102
CE5950$outside,5,0
CE6010$inside,10,3,CE15B009,CE15B087,CE15B103
CE6010$outside,0,0
CE6015$inside,50,0
CE6015$outside,10,0
CE6050$inside,10,1,CE15B006
CE6050$outside,0,0
CE6330$inside,50,1,CE15B034
CE6330$outside,10,0
CE6670$inside,0,0
CE6670$outside,10,3,CE15B030,CE15B031,CE15B078
CE6750$inside,10,6,CE15B012,CE15B066,CE15B103,CE16B036,CE16B131,CE17B032
CE6750$outside,5,0
CE6780$inside,0,0
CE6780$outside,10,3,CE15B005,CE15B026,CE15B051
CH2010$inside,95,0
CH2010$outside,5,0
CH2012$inside,5,0
CH2012$outside,5,0
CH2013$inside,180,0
CH2013$outside,10,0
CH2061$inside,5,0
CH2061$outside,5,5,CS15B028,CS17B002,CS17B016,CS17B036,EE15B029
CH3010$inside,5,0
CH3010$outside,5,0
CH3030$inside,5,0
CH3030$outside,5,0
CH3150$inside,5,5,CH16B017,CH16B041,CH16B070,CH16B104,CH16B105
CH3150$outside,5,5,CH16B002,CH16B049,CH16B051,CH16B053,ED15B037
CH3170$inside,10,7,CH15B005,CH15B087,CH16B030,CH16B040,CH16B044,CH16B102,CH16B117
CH3170$outside,5,0
CH3510$inside,0,0
CH3510$outside,0,0
CH3520$inside,0,0
CH3520$outside,0,0
CH4010$inside,95,0
CH4010$outside,5,0
CH4030slotR$inside,100,0
CH4030slotR$outside,0,0
CH4030slotS$inside,100,0
CH4030slotS$outside,0,0
CH4050slotP$inside,100,0
CH4050slotP$outside,0,0
CH4050slotQ$inside,100,0
CH4050slotQ$outside,0,0
CH4530$inside,100,33,CH15B001,CH15B003,CH15B007,CH15B009,CH15B012,CH15B013,CH15B017,CH15B018,CH15B019,CH15B021,CH15B024,CH15B025,CH15B027,CH15B031,CH15B037,CH15B039,CH15B042,CH15B043,CH15B044,CH15B047,CH15B048,CH15B049,CH15B052,CH15B054,CH15B055,CH15B057,CH15B058,CH15B060,CH15B063,CH15B065,CH15B069,CH15B070,CH15B093
CH4530$outside,0,0
CH4960$inside,20,7,CH15B003,CH15B009,CH15B037,CH15B041,CH15B062,CH15B081,CH15B083
CH4960$outside,20,1,ME15B063
CH5011$inside,15,11,CH15B017,CH15B021,CH15B031,CH15B047,CH15B075,CH15B077,CH15B084,CH16B004,CH16B029,CH16B047,CH16B113
CH5011$outside,30,0
CH5014$inside,10,10,CH15B005,CH16B001,CH16B007,CH16B057,CH16B064,CH16B103,CH16B106,CH16B109,CH16B115,CH16B119
CH5014$outside,10,0
CH5016$inside,5,0
CH5016$outside,5,3,BE15B005,BE15B013,BE15B028
CH5020$inside,5,5,CH16B023,CH16B037,CH16B043,CH16B056,CH16B101
CH5020$outside,5,5,CE15B035,ME15B047,ME15B082,ME15B087,NA15B039
CH5025$inside,5,3,CH15B070,CH15B079,CH15B093
CH5025$outside,5,0
CH5080$inside,5,0
CH5080$outside,5,0
CH5120$inside,5,5,CH15B019,CH15B029,CH15B052,CH15B065,CH16B047
CH5120$outside,5,5,AE15B026,BE15B028,ME16B067,ME16B103,ME16B124
CH5130$inside,10,8,CH15B063,CH15B074,CH16B001,CH16B009,CH16B063,CH16B064,CH16B112,CH16B119
CH5130$outside,20,1,MM15B034
CH5170$inside,10,10,CH15B010,CH15B028,CH15B030,CH15B052,CH16B009,CH16B015,CH16B024,CH16B047,CH16B061,CH16B066
CH5170$outside,10,10,AE15B056,CE15B035,EP15B005,EP15B028,EP15B031,ME15B047,ME15B087,ME16B164,MM15B039,NA15B039
CH5190$inside,5,3,CH15B017,CH15B039,CH15B047
CH5190$outside,5,0
CH5240$inside,20,20,CH15B036,CH15B040,CH15B049,CH15B051,CH15B076,CH15B077,CH16B010,CH16B012,CH16B020,CH16B031,CH16B033,CH16B035,CH16B042,CH16B052,CH16B060,CH16B065,CH16B068,CH16B109,CH16B115,CH16B116
CH5240$outside,20,16,CH15B002,CH15B016,CH15B024,CH15B026,CH15B050,CH15B075,CH15B084,CH15B094,CH16B007,CH16B013,CH16B014,CH16B027,CH16B048,CH16B101,CH16B104,CH16B110
CH5350$inside,40,12,CH15B010,CH15B011,CH15B033,CH15B042,CH15B053,CH15B087,CH15B097,CH16B028,CH16B038,CH16B045,CH16B062,CH16B114
CH5350$outside,150,71,AE15B035,AE15B039,AE15B040,AE15B056,BE15B004,BE15B023,CE15B021,CE15B026,CE15B049,CE15B052,CE15B079,ED15B021,ED15B026,ED15B043,ED15B052,ED16B032,ED16B056,EE15B004,EE15B017,EE15B020,EE15B037,EE15B062,EE15B068,EE15B069,EE15B077,EE15B079,EE15B082,EE15B083,EE15B086,EE15B087,EE15B088,EE15B092,EE15B095,EE15B096,EE15B099,EE15B101,EE15B104,EE15B105,EE15B107,EE15B114,EE15B116,EE15B117,EE15B132,EE15B133,EP15B016,EP15B028,ME15B002,ME15B007,ME15B029,ME15B052,ME15B068,ME15B095,ME15B102,ME15B139,ME15B141,ME15B147,ME15B149,ME15B150,ME15B153,ME15B161,ME15B164,ME15B166,ME15B167,MM15B026,NA15B001,NA15B002,NA15B041,NA16B011,NA16B026,NA16B033,NA16B110
CH5370$inside,20,2,CH15B034,CH16B050
CH5370$outside,5,0
CH6060$inside,10,0
CH6060$outside,10,0
CH6760$inside,10,1,CH15B021
CH6760$outside,0,0
CS1100$inside,0,0
CS1100$outside,0,0
CS2300$inside,0,0
CS2300$outside,0,0
CS2310$inside,0,0
CS2310$outside,0,0
CS2700$inside,0,0
CS2700$outside,0,0
CS2710$inside,0,0
CS2710$outside,0,0
CS3100$inside,0,0
CS3100$outside,10,1,EE15B125
CS3300$inside,0,0
CS3300$outside,10,0
CS3500$inside,0,0
CS3500$outside,10,3,EE15B070,EE15B094,EP15B027
CS3700$inside,60,35,CS15B001,CS15B002,CS15B003,CS15B005,CS15B014,CS15B015,CS15B018,CS15B019,CS15B022,CS15B024,CS15B032,CS15B035,CS15B037,CS15B038,CS15B039,CS15B041,CS16B002,CS16B003,CS16B005,CS16B013,CS16B015,CS16B018,CS16B019,CS16B020,CS16B024,CS16B028,CS16B029,CS16B031,CS16B034,CS16B035,CS16B036,CS16B039,CS16B103,CS16B109,CS16B114
CS3700$outside,6,6,AE15B051,EE15B001,EE15B014,EE15B041,EE15B046,EP15B028
CS4900$inside,60,5,CS15B001,CS15B030,CS15B053,CS15B058,CS15B059
CS4900$outside,0,0
CS4910$inside,30,5,CS15B015,CS15B034,CS15B039,CS15B052,CS15B061
CS4910$outside,0,0
CS5020$inside,20,8,CS15B008,CS15B009,CS15B015,CS15B022,CS15B023,CS15B028,CS15B060,CS16B109
CS5020$outside,10,10,CH15B038,ED15B006,ED15B013,ED15B021,ED15B027,ED15B035,ED15B036,ED15B052,EE16B061,EE16B120
CS5691$inside,30,30,CS15B003,CS15B007,CS15B008,CS15B016,CS15B020,CS15B037,CS15B042,CS15B047,CS15B050,CS15B059,CS16B006,CS16B007,CS16B016,CS16B021,CS16B022,CS16B032,CS16B033,CS16B038,CS16B043,CS16B044,CS16B045,CS16B046,CS16B047,CS16B106,CS16B107,CS16B108,CS16B110,CS16B111,CS16B113,CS16B115
CS5691$outside,0,0
CS6014$inside,40,11,CS15B016,CS15B023,CS15B034,CS16B001,CS16B011,CS16B012,CS16B017,CS16B030,CS16B102,CS16B105,CS16B112
CS6014$outside,10,0
CS6023$inside,40,24,CS15B004,CS15B006,CS15B009,CS15B011,CS15B012,CS15B013,CS15B014,CS15B018,CS15B025,CS15B027,CS15B028,CS15B029,CS15B030,CS15B032,CS15B033,CS15B038,CS15B040,CS15B044,CS15B048,CS15B052,CS15B056,CS16B024,CS16B030,CS16B102
CS6023$outside,20,11,AE15B051,BE15B004,CE15B100,EE15B016,EE15B056,EE15B094,EE15B097,EE16B060,EE16B105,EE16B107,EE16B109
CS6024$inside,40,6,CS15B014,CS15B015,CS15B031,CS15B042,CS15B049,CS15B054
CS6024$outside,40,0
CS6100$inside,30,20,CS15B003,CS15B006,CS15B008,CS15B011,CS15B018,CS15B020,CS15B031,CS15B037,CS15B043,CS15B046,CS15B060,CS15B061,CS16B004,CS16B008,CS16B009,CS16B010,CS16B011,CS16B026,CS16B102,CS16B112
CS6100$outside,20,7,EE15B065,EE16B046,EE16B107,EE16B109,EE16B129,EE16B144,NA16B030
CS6120$inside,10,10,CS15B002,CS15B005,CS15B027,CS15B029,CS15B030,CS15B033,CS15B035,CS15B036,CS15B048,CS15B051
CS6120$outside,0,0
CS6230$inside,30,9,CS15B005,CS15B013,CS15B033,CS15B044,CS15B048,CS15B049,CS15B052,CS15B054,CS16B101
CS6230$outside,10,3,EE15B028,EE15B044,EE15B094
CS6251$inside,30,7,CS15B001,CS15B046,CS15B048,CS15B053,CS15B057,CS15B058,CS15B061
CS6251$outside,10,3,CE15B100,EE15B052,EP15B006
CS6360$inside,12,0
CS6360$outside,5,2,CH15B029,EE15B132
CS6570$inside,30,23,CS15B006,CS15B007,CS15B011,CS15B018,CS15B020,CS15B024,CS15B030,CS15B031,CS15B032,CS15B033,CS15B036,CS15B039,CS15B040,CS15B043,CS15B046,CS15B047,CS15B048,CS15B050,CS15B051,CS15B052,CS15B056,CS15B057,CS15B059
CS6570$outside,10,1,EE15B108
CS6600$inside,20,8,CS15B024,CS15B036,CS15B044,CS15B047,CS15B050,CS15B051,CS15B056,CS16B029
CS6600$outside,10,2,CH15B061,EE15B044
CS6700$inside,30,9,CS15B004,CS15B009,CS15B025,CS15B032,CS15B038,CS15B053,CS15B058,CS16B025,CS16B042
CS6700$outside,10,10,CE16B003,ED15B006,ED15B021,EE15B011,EE15B132,EE16B036,EE16B065,EE16B068,EP15B005,ME15B123
CS7011$inside,10,4,CS15B001,CS15B010,CS15B060,CS15B061
CS7011$outside,5,5,EE15B088,EE15B108,EE15B130,ME15B132,ME15B139
CS7015$inside,30,6,CS15B006,CS15B010,CS15B012,CS15B042,CS15B043,CS15B046
CS7015$outside,10,10,AE15B001,AE15B037,BE15B004,BE15B023,BS15B008,CH15B097,EE15B109,EE15B130,ME15B070,ME15B123
CS7111$inside,15,7,CS15B010,CS15B022,CS15B023,CS15B032,CS15B039,CS15B051,CS15B057
CS7111$outside,30,1,EP15B012
CY1001$inside,300,0
CY1001$outside,50,0
CY1002slotP1$inside,300,0
CY1002slotP1$outside,50,0
CY1002slotP2$inside,300,0
CY1002slotP2$outside,50,0
CY1002slotQ1$inside,300,0
CY1002slotQ1$outside,50,0
CY1002slotQ2$inside,300,0
CY1002slotQ2$outside,50,0
CY1002slotR1$inside,300,0
CY1002slotR1$outside,50,0
CY1002slotR2$inside,300,0
CY1002slotR2$outside,50,0
ED1021$inside,60,0
ED1021$outside,5,1,ME15B001
ED1031$inside,60,0
ED1031$outside,5,4,CS15B059,EE15B125,EE15B128,MM15B006
ED1034$inside,60,0
ED1034$outside,5,0
ED1090$inside,25,19,ED15B001,ED15B004,ED15B006,ED15B007,ED15B011,ED15B013,ED15B015,ED15B018,ED15B022,ED15B023,ED15B024,ED15B029,ED15B033,ED15B035,ED15B040,ED15B042,ED15B048,ED15B050,ED15B051
ED1090$outside,5,5,CE15B004,CH15B063,CS15B037,ME15B092,ME15B145
ED1091$inside,30,8,ED15B010,ED15B019,ED15B026,ED15B027,ED15B036,ED15B044,ED15B053,ED15B055
ED1091$outside,5,5,CS15B025,EE15B126,EE17B130,ME15B148,NA15B034
ED2011$inside,60,0
ED2011$outside,10,0
ED2012$inside,60,0
ED2012$outside,5,0
ED2130$inside,60,0
ED2130$outside,5,3,AE16B022,AE16B023,ME15B113
ED2141$inside,120,0
ED2141$outside,10,0
ED3010$inside,60,0
ED3010$outside,5,3,ME15B057,ME15B088,ME15B090
ED5011$inside,30,2,ED15B030,ED16B020
ED5011$outside,5,4,AE15B014,MM15B004,MM15B040,MM15B043
ED5016$inside,40,4,ED15B007,ED15B008,ED15B015,ED15B040
ED5016$outside,5,0
ED5040$inside,20,0
ED5040$outside,5,5,BE16B008,BE16B010,BE16B019,BE16B026,BS15B028
ED5050$inside,50,0
ED5050$outside,5,0
ED5052$inside,60,0
ED5052$outside,5,0
ED5053$inside,30,0
ED5053$outside,5,1,ME15B152
ED5080$inside,120,0
ED5080$outside,10,9,ME15B044,ME15B080,ME15B081,ME15B104,ME15B112,ME15B115,ME15B125,ME15B126,ME15B145
ED5160$inside,30,0
ED5160$outside,5,5,CH15B044,ME15B030,ME15B045,ME15B101,ME15B106
ED5200$inside,30,0
ED5200$outside,5,0
ED5312$inside,30,6,ED15B010,ED15B044,ED15B048,ED15B050,ED15B053,ED16B048
ED5312$outside,5,4,ME15B045,ME15B145,ME15B146,ME15B162
ED5314$inside,35,3,ED15B018,ED15B047,ED15B051
ED5314$outside,15,6,CH15B010,EE15B035,ME15B048,ME15B118,ME15B158,ME17B171
ED5315$inside,40,4,ED15B001,ED15B027,ED16B043,ED16B050
ED5315$outside,5,5,AE15B051,AE16B110,CE16B104,CH16B061,ME15B123
ED5317$inside,40,5,ED15B009,ED15B030,ED15B037,ED15B043,ED15B047
